,asin,url,category,rank,title,price,review_count,rating
1012,B07CY78RVR,https://www.amazon.com/dp/B07CY78RVR,Grocery & Gourmet Food,#23,"Ring Pop Halloween Candy Lollipops - 50 Ct Bulk Candy Variety Pack in Assorted Fruity Flavors - Full Size, Individually Wrapped Hard Candy For Trick or Treat, Halloween Bowls, Gifts, Party Favors",N/A,"84,444",4.8 out of 5 stars
1013,B09FXVQ8WN,https://www.amazon.com/dp/B09FXVQ8WN,Grocery & Gourmet Food,#24,Cellucor C4 Performance Energy Drink | Strawberry Blast | Zero Sugar Carbonated Preworkout Energy | 200mg Caffeine with Beta Alanine | 16 Fl Oz (12 Pack),N/A,"27,875",4.6 out of 5 stars
1014,B008JA73RG,https://www.amazon.com/dp/B008JA73RG,Grocery & Gourmet Food,#25,"V8 Energy Peach Mango Energy Drink, 8 fl oz Can (24 Pack)",N/A,"51,576",4.6 out of 5 stars
1015,B071S2VTC3,https://www.amazon.com/dp/B071S2VTC3,Grocery & Gourmet Food,#26,"BODYARMOR LYTE Sports Drink Low-Calorie Sports Beverage, Peach Mango, Coconut Water Hydration, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, Perfect For Athletes, 16 Fl Oz (Pack of 12)",N/A,"32,167",4.7 out of 5 stars
1016,B07Q2HQTH5,https://www.amazon.com/dp/B07Q2HQTH5,Grocery & Gourmet Food,#27,Starbucks by Nespresso Original Line Blonde Roast Espresso 50-count Espresso Pods,N/A,"67,607",4.7 out of 5 stars
1017,B0CYDXTF5J,https://www.amazon.com/dp/B0CYDXTF5J,Grocery & Gourmet Food,#28,"Alani Nu PINK SLUSH, Sugar Free, Low Calorie Energy Drinks, 200mg Caffeine, Biotin, B Vitamins, Zero Sugar, 10 Calories, 12 Fl Oz Cans, 12 Pack",N/A,"18,108",4.5 out of 5 stars
1018,B00091S3K4,https://www.amazon.com/dp/B00091S3K4,Grocery & Gourmet Food,#29,"Pure Life Purified Water Bottles, 24 Pack - Still Bottled Water Enhanced with Minerals for a Crisp Taste, Plastic Bottles - 8 Fl Oz",N/A,"67,164",4.8 out of 5 stars
1019,B01N2KFHRS,https://www.amazon.com/dp/B01N2KFHRS,Grocery & Gourmet Food,#30,"Peet's Coffee, Dark Roast Keurig K-Cup Pods - Major Dickason's Blend 75 Count (1 Box of 75 Pods)",N/A,"57,533",4.7 out of 5 stars
1020,B01M16WBW1,https://www.amazon.com/dp/B01M16WBW1,Home & Kitchen,#1,"Queen Size 4 Piece Sheet Set - Comfy Breathable & Cooling Bed Sheets Set - Hotel Luxury Bedding for Women, Men, Kids & Teens - Deep Pockets, Easy Secure Fit, Soft and Wrinkle Free - Oeko-Tex - White",$24.99,"406,420",4.4 out of 5 stars
1021,B0BZYCJK89,https://www.amazon.com/dp/B0BZYCJK89,Home & Kitchen,#2,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw, BPA-Free Sports Water Bottle, Great for Travel, 24 Oz, Denim",$29.99,"92,263",4.7 out of 5 stars
1022,B07T869RNY,https://www.amazon.com/dp/B07T869RNY,Home & Kitchen,#3,"Zevo Flying Insect Trap & Cartridge - Plug in Fly Trap & Indoor Bug Catcher for Gnats, House & Fruit Flies - Mess-Free - Use in Any Room - Uses Blue & UV Light (1 Plug in Device & 1 Cartridge)",N/A,"69,300",4.2 out of 5 stars
1023,B0C3FTCYZL,https://www.amazon.com/dp/B0C3FTCYZL,Home & Kitchen,#4,"Zevo Flying Insect Trap Official Refill Cartridges - Fits Both Zevo Trap & MAX Indoor Fly Trap - Authentic Trap+Lock Technology to Catch Gnats, House & Fruit Flys (4 Official Refill Cartridges)",N/A,"29,518",4.8 out of 5 stars
1024,B0B1CNJL7N,https://www.amazon.com/dp/B0B1CNJL7N,Home & Kitchen,#5,"upsimples 8x10 Picture Frame, Display Pictures 5x7 with Mat or 8x10 Without Mat, Wall Hanging Photo Frame, Black, 1 Pack",$5.99,"30,818",4.5 out of 5 stars
1025,B08QRFZ6TH,https://www.amazon.com/dp/B08QRFZ6TH,Home & Kitchen,#6,"Barossa Design Plastic Shower Liner Clear - Premium PEVA Shower Curtain Liner with Rustproof Grommets and 3 Magnets, Waterproof Cute Lightweight Standard Size Bathroom Curtains - Clear",N/A,"86,518",4.5 out of 5 stars
1026,B0DZQLTXG8,https://www.amazon.com/dp/B0DZQLTXG8,Home & Kitchen,#7,STANLEY Quencher H2.0 Tumbler with Handle and Straw 40 oz | Flowstate 3-Position Lid | Cup Holder Compatible for Travel | Insulated Stainless Steel Cup | BPA-Free | Exclusive Blue Cactus,$26.10,"76,946",4.7 out of 5 stars
1027,B00FXNAAW2,https://www.amazon.com/dp/B00FXNAAW2,Home & Kitchen,#8,"Amazon Basics Slim, Velvet, Non-Slip Suit Clothes Hangers, Pack of 50, Black",$19.99,"218,042",4.8 out of 5 stars
1028,B0CFGYFCYL,https://www.amazon.com/dp/B0CFGYFCYL,Home & Kitchen,#9,"OLANLY Bathroom Rugs 30x20, Extra Soft Absorbent Chenille Bath Rugs, Rubber Backing Quick Dry, Machine Washable Bath Mats for Bathroom Floor, Tub and Shower, Home Decor Accessories, Grey",$9.97,"27,601",4.4 out of 5 stars
1029,B00NX0WXQI,https://www.amazon.com/dp/B00NX0WXQI,Home & Kitchen,#10,"Utopia Bedding Queen Sheet Set – 4 Piece Bed Sheets for Queen Size Bed, Soft and Breathable Microfiber, Includes 1 Fitted Sheet, 1 Flat Sheet and 2 Pillowcases (Grey)",N/A,"241,484",4.6 out of 5 stars
1030,B0725WFLMB,https://www.amazon.com/dp/B0725WFLMB,Home & Kitchen,#11,"Bedsure Satin Pillowcase, Similar to Silk Pillow Cases Queen Size Set of 2, Cooling Pillow Case with Envelope Closure, Christmas Room Decor Gifts for Women Men, Silver Grey, 20x30 Inches, 2pcs",N/A,"309,716",4.5 out of 5 stars
1031,B00MRH9NCK,https://www.amazon.com/dp/B00MRH9NCK,Home & Kitchen,#12,"Utopia Bedding Waterproof Mattress Protector Twin Size, Premium Terry Mattress Cover 200 GSM, Breathable, Fitted Style with Stretchable Pockets (White)",N/A,"90,928",4.5 out of 5 stars
1032,B0C3PDTYYX,https://www.amazon.com/dp/B0C3PDTYYX,Home & Kitchen,#13,"Zevo 2 Flying Insect Traps & 2 Refill Cartridges - Plug in Fly Trap & Indoor Bug Catcher for Gnats, House & Fruit Flies - Blue & UV Light Technology, Mess-Free Alternative to Bug Zapper",N/A,"26,961",4.3 out of 5 stars
1033,B01LYNW421,https://www.amazon.com/dp/B01LYNW421,Home & Kitchen,#14,"Beckham Hotel Collection Bed Pillows Standard/Queen Size Set of 2 - Original Down Alternative Pillow for Sleeping - Bedding for Back, Stomach or Side Sleepers",$41.98,"253,916",4.3 out of 5 stars
1034,B01MRHXM0I,https://www.amazon.com/dp/B01MRHXM0I,Home & Kitchen,#15,TERRO Fruit Fly Traps for Indoors (4 Pack) + 180 Days of Lure Supply,N/A,"21,546",4.0 out of 5 stars
1035,B0C6FCKQML,https://www.amazon.com/dp/B0C6FCKQML,Home & Kitchen,#16,"Dreo Space Heater, Portable Electric Heaters for Indoor Use with Thermostat and Remote, 2024 Upgraded, Digital Display, 12H Timer, 5 Mode, 1500W PTC Ceramic Fast Safety Heat for Office Bedroom Home",$35.99,"13,619",4.6 out of 5 stars
1036,B00E4GACB8,https://www.amazon.com/dp/B00E4GACB8,Home & Kitchen,#17,TERRO Ant Killer Bait Stations T300B - Liquid Bait to Eliminate Ants - Bait System - 12 Count Stations for Effective Indoor Ant Control,N/A,"141,822",4.6 out of 5 stars
1037,B0C1NNYJGB,https://www.amazon.com/dp/B0C1NNYJGB,Home & Kitchen,#18,"BEDLORE Waterproof Mattress Protector, Queen Size Mattress Pad Noiseless with Deep Pocket 6""-18"" Depth, Soft Breathable Dirt-Proof Bed Mattress Cover Washable for Home, Bedroom, Hotel (Gray)",N/A,"10,024",4.6 out of 5 stars
1038,B00LS9UD2M,https://www.amazon.com/dp/B00LS9UD2M,Home & Kitchen,#19,LiBa Bathroom Shower Curtain Waterproof Plastic Shower Curtain Premium PEVA Non-Toxic with Rust Proof Grommets Clear 8G Bathroom Accessories 72x72,$9.99,"251,883",4.5 out of 5 stars
1039,B093D7Y3F2,https://www.amazon.com/dp/B093D7Y3F2,Home & Kitchen,#20,"EHZNZIE Clear Shower Curtain Liner Light Weight PEVA, Shower Liner 72x72 Inches, Waterproof, No Chemical Smell with 12 Rust Proof Metal Grommets Holes for Bathroom Shower Curtain",$4.94,"18,297",4.5 out of 5 stars
1040,B01NBNDC1T,https://www.amazon.com/dp/B01NBNDC1T,Home & Kitchen,#21,"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 18 x 18 Inches Bed and Couch Pillows - Indoor Decorative Pillow",N/A,"178,901",4.6 out of 5 stars
1041,B0157T2ENY,https://www.amazon.com/dp/B0157T2ENY,Home & Kitchen,#22,"Bedsure GentleSoft Fleece Bed Blankets Queen Size Grey - Soft Lightweight Plush Fuzzy Cozy Luxury Fall Blanket Microfiber, Room Home Decor Gifts for Women and Men, 90x90 inches",N/A,"170,860",4.6 out of 5 stars
1042,B0BPLB81LX,https://www.amazon.com/dp/B0BPLB81LX,Home & Kitchen,#23,"Bedsure GentleSoft White Throw Blanket for Couch - Cozy Blanket for Women, Cute Fleece Throws for Girls, Birthday Gifts for Women Teens, Room Home Boho Halloween Fall Decor, Off White, 50x60 Inches",N/A,"15,653",4.5 out of 5 stars
1043,B08DTH86Q2,https://www.amazon.com/dp/B08DTH86Q2,Home & Kitchen,#24,"Utopia Bedding Bed Pillows for Sleeping Queen Size (White), Set of 2, Cooling Hotel Quality, Gusseted Pillow for Back, Stomach or Side Sleepers",N/A,"71,174",4.5 out of 5 stars
1044,B08BZFRQLS,https://www.amazon.com/dp/B08BZFRQLS,Home & Kitchen,#25,"ALYVIA SPRING Waterproof Fabric Shower Curtain Liner with 3 Magnets - Soft Hotel Quality Cloth Shower Liner, Light-Weight & Machine Washable - Standard Size 72x72, White",$9.98,"54,126",4.5 out of 5 stars
1045,B0DCF3ZYNG,https://www.amazon.com/dp/B0DCF3ZYNG,Home & Kitchen,#26,STANLEY Quencher ProTour Flip Straw Tumbler with Leakproof Lid | Built-In Straw & Handle | Cupholder Compatible for Travel | Insulated Stainless Steel Cup | BPA-Free,$26.25,"7,797",4.7 out of 5 stars
1046,B0C2C9NHZW,https://www.amazon.com/dp/B0C2C9NHZW,Home & Kitchen,#27,"LEVOIT Top Fill Humidifiers for Bedroom, 2.5L Tank for Large Room, Easy to Fill & Clean, 28dB Quiet Cool Mist Air Humidifier for Home Baby Nursery & Plants, Auto Shut-off and BPA-Free for Safety, 25H",$29.99,"40,651",4.4 out of 5 stars
1047,B0973DGD8P,https://www.amazon.com/dp/B0973DGD8P,Home & Kitchen,#28,"20 Pack Vacuum Storage Bags, Space Saver Bags (4 Jumbo/4 Large/4 Medium/4 Small/4 Roll) Compression for Comforters and Blankets, Sealer Clothes Storage, Hand Pump Included",$17.49,"78,810",4.3 out of 5 stars
1048,B0113UZJE2,https://www.amazon.com/dp/B0113UZJE2,Home & Kitchen,#29,"Etekcity Food Kitchen Scale, Digital Grams and Ounces for Weight Loss, Baking, Cooking, Keto and Meal Prep, LCD Display, Medium, 304 Stainless Steel",$10.99,"168,414",4.6 out of 5 stars
1049,B0714K41PB,https://www.amazon.com/dp/B0714K41PB,Home & Kitchen,#30,"Utopia Bedding Throw Pillows (Set of 4, White), 18 x 18 Inches Pillows for Sofa, Bed and Couch Decorative Stuffer Pillow",N/A,"119,183",4.6 out of 5 stars
1050,B01F49C8NI,https://www.amazon.com/dp/B01F49C8NI,Unique Finds,#1,"SkaterTrainers- Skateboard Tricks Fast No Experience Needed- Fun, Safe, and Easy- Ollies, Kickflips and More- All Ages- Accessories Make Great Stocking Stuffers Gifts for Teen Boys and Girls",$26.00,"7,137",4.6 out of 5 stars
1051,B0795ZW85G,https://www.amazon.com/dp/B0795ZW85G,Unique Finds,#2,"Kinsa Smart,Fever, Digital Medical Baby, Kid and Adult Termometro - Accurate, Fast, FDA Cleared Thermometer for Oral, Armpit or Rectal Temperature Reading - QuickCare",$24.78,"4,623",4.4 out of 5 stars
1052,B01ACGXIJQ,https://www.amazon.com/dp/B01ACGXIJQ,Unique Finds,#3,"The Door Balancer Eliminates The Need for Door Props, Door Stops and Door Wedges",$7.99,"1,005",4.4 out of 5 stars
1053,B01MZ8P4D6,https://www.amazon.com/dp/B01MZ8P4D6,Unique Finds,#4,"Deck Enhancement #1 - The first expansion of Joking Hazard Comic Building Card - Party Game by Cyanide and Happiness for 3-10 players , Orange, Medium",N/A,"3,746",4.7 out of 5 stars
1054,B07H634GJ8,https://www.amazon.com/dp/B07H634GJ8,Unique Finds,#5,"Joking Hazard Deck Enhancement #3 - Expansion Pack for Fun Party Games by Cyanide & Happiness, 100 New Hilarious Comic Cards | Perfect for Game Night",N/A,"1,984",4.8 out of 5 stars
1055,B07D8JDPWF,https://www.amazon.com/dp/B07D8JDPWF,Unique Finds,#6,Joking Hazard Enlarged Box Empty Box for Card Storage,$12.00,"1,637",4.0 out of 5 stars
1056,B07G7HKNG4,https://www.amazon.com/dp/B07G7HKNG4,Unique Finds,#7,"White Leaf Provisions Organic Purees / Baby Food Pouches - Fruits, Veggies & Grains, Toddler snack, Regeneratively Farmed, No Added Sugar, Non-GMO, BPA-Free Pouches 3.17 oz (Pack of 24, Mango + Carrot + Banana + Pear)",N/A,159,4.5 out of 5 stars
1057,B01KB9K9Z0,https://www.amazon.com/dp/B01KB9K9Z0,Unique Finds,#8,"1MORE Triple Driver In-Ear Earphones Hi-Res Headphones with High Resolution, Bass Driven Sound, MEMS Mic, In-Line Remote, High Fidelity for Smartphones/PC/Tablet - Silver",N/A,"11,336",4.1 out of 5 stars
1058,B00N31CQ5A,https://www.amazon.com/dp/B00N31CQ5A,Unique Finds,#9,"RIVER OF GOODS Stained Glass Bird Accent Lamp - 8"" W x 13.5"" H - Tiffany Style Table Lamps for Home, Office Desk, Bedroom, Nightstand - Blue Jay Decor",$68.99,544,4.4 out of 5 stars
1059,B07K5BD5F4,https://www.amazon.com/dp/B07K5BD5F4,Unique Finds,#10,"Joking Hazard by Cyanide & Happiness - 360+ Funny & Inappropriate Comic Cards, Hilarious Party Games | Includes Add-Your-Own-Words Cards",N/A,"8,611",4.7 out of 5 stars
1060,B0C9W575RD,https://www.amazon.com/dp/B0C9W575RD,Unique Finds,#11,Supa Ant Emergency Fire Blanket for Home and Kitchen - 2 Pack 1500F High Visibility (Glow in The Dark) Smother Kitchen Fire Blanket - CE Certified Hero Fire Blankets Emergency for Home (47in),$53.45,675,4.6 out of 5 stars
1061,B0CBQS84NW,https://www.amazon.com/dp/B0CBQS84NW,Unique Finds,#12,KiddyCare Diaper Caddy Organizer for Baby Nursery Basket with Handle Lid Nursing Caddy with Changing Table Organizer Cart Newborn Caddy Rosy (Floral Print) X-Large,$17.50,"6,259",4.7 out of 5 stars
1062,B0BW7J46P7,https://www.amazon.com/dp/B0BW7J46P7,Unique Finds,#13,N/A,N/A,"1,422",4.1 out of 5 stars
1063,B0C9W5WCD1,https://www.amazon.com/dp/B0C9W5WCD1,Unique Finds,#14,Supa Ant 6x8ft. Welding Blanket Fireproof (Pack of 2) - Heavy Duty Weld Fire Blanket Tools - Welders Cover for Men Curtain with Gloves - Large Welding Gear for Welder Accessories,N/A,4,4.0 out of 5 stars
1064,B01MR06U1A,https://www.amazon.com/dp/B01MR06U1A,Unique Finds,#15,N/A,N/A,"8,063",3.8 out of 5 stars
1065,B01N6L108Z,https://www.amazon.com/dp/B01N6L108Z,Unique Finds,#16,N/A,N/A,342,4.0 out of 5 stars
1066,B085S733NV,https://www.amazon.com/dp/B085S733NV,Unique Finds,#17,N/A,N/A,114,4.4 out of 5 stars
1067,B09K4MC92W,https://www.amazon.com/dp/B09K4MC92W,Unique Finds,#18,N/A,N/A,62,3.9 out of 5 stars
1068,B089QZN7Q9,https://www.amazon.com/dp/B089QZN7Q9,Unique Finds,#19,"RIVER OF GOODS LED Boho Ceiling Fan with Hand Woven Brown/Natural Rope - Macrame Knot Work and Hemp Rope Style Eclectic Cottage Decor - 52"" L x 52"" W - Rich Barnwood/Light Driftwood Fan Blades",N/A,15,4.3 out of 5 stars
1069,B089QYKMNB,https://www.amazon.com/dp/B089QYKMNB,Unique Finds,#20,"RIVER OF GOODS Coastal 52 Inch Wooden Bead LED Ceiling Fan, Cream",N/A,37,4.2 out of 5 stars
1070,B089QYS3ZS,https://www.amazon.com/dp/B089QYS3ZS,Unique Finds,#21,N/A,N/A,30,4.8 out of 5 stars
1071,B089R15X3Y,https://www.amazon.com/dp/B089R15X3Y,Unique Finds,#22,N/A,N/A,8,4.2 out of 5 stars
1072,B089QZNWHT,https://www.amazon.com/dp/B089QZNWHT,Unique Finds,#23,"RIVER OF GOODS Alabaster LED Mesh Caged Ceiling Fan - 52"" L X 52"" W - White/Oak Wood-Grain Blades",N/A,4,4.2 out of 5 stars
1073,B089QYQYC1,https://www.amazon.com/dp/B089QYQYC1,Unique Finds,#24,N/A,N/A,7,5.0 out of 5 stars
1074,B08JHCVHTY,https://www.amazon.com/dp/B08JHCVHTY,Tools & Home Improvement,#1,Blink Subscription Plus Plan with monthly auto-renewal,$11.99,"262,732",4.4 out of 5 stars
1075,B01EDKGFGU,https://www.amazon.com/dp/B01EDKGFGU,Tools & Home Improvement,#2,"Homemory 12Pcs Flickering Flameless Candle Battery Operated, 200+Hours Fake Electric LED Tea Lights for Votive, Centerpiece Table Decorations, Wedding, Aniversary, Halloween, Christmas",N/A,"71,441",4.7 out of 5 stars
1076,B0BZWRSRWV,https://www.amazon.com/dp/B0BZWRSRWV,Tools & Home Improvement,#3,"Ring Battery Doorbell | Home or business security with Head-to-Toe Video, Live View with Two-Way Talk, and Motion Detection & Alerts (newest model), Satin Nickel",N/A,"29,335",4.6 out of 5 stars
1077,B0BDF8CVBN,https://www.amazon.com/dp/B0BDF8CVBN,Tools & Home Improvement,#4,"MCGOR 10inch Under Cabinet Lighting, 2 Pack Rechargeable Motion Sensor Light Indoor, 5 Levels Dimmable Magnetic Closet Lights, Wireless Under Counter Lights for Kitchen, Stairs",N/A,"40,814",4.5 out of 5 stars
1078,B002BWOS7Q,https://www.amazon.com/dp/B002BWOS7Q,Tools & Home Improvement,#5,"Rust-Oleum 334020 Painter's Touch 2X Ultra Cover Spray Paint, 12 oz, Flat Black",N/A,"89,056",4.7 out of 5 stars
1079,B07G2KT7FN,https://www.amazon.com/dp/B07G2KT7FN,Tools & Home Improvement,#6,"Simply 20x20x1 Air Filter, Merv 8, MPR 600, 6 Pack, Furnace Air Filter for HVAC (Actual Size: 19.75""x19.75""x0.75"") DUST, Pet, & Allergy Control",N/A,"46,154",4.7 out of 5 stars
1080,B0882ZJ48W,https://www.amazon.com/dp/B0882ZJ48W,Tools & Home Improvement,#7,"GE XWFE Refrigerator Water Filter, Genuine Replacement Filter, Certified to Reduce Lead, Sulfur, and 50+ Other Impurities, Replace Every 6 Months for Best Results, Pack of 1",$48.48,"36,689",4.5 out of 5 stars
1081,B00UXG4WR8,https://www.amazon.com/dp/B00UXG4WR8,Tools & Home Improvement,#8,"everydrop by Whirlpool Ice and Water Refrigerator Filter 1, EDR1RXD1, Single-Pack , Purple",$57.00,"105,209",4.7 out of 5 stars
1082,B01MSP50CY,https://www.amazon.com/dp/B01MSP50CY,Tools & Home Improvement,#9,"Filterbuy 16x25x1 Air Filter MERV 8 (MPR 700) Dust Defense Replacement (4-Pack), Electrostatic Pleated HVAC AC Furnace Filters, Made in USA (Actual Size: 15.50 x 24.50 x 0.75)",N/A,"151,721",4.7 out of 5 stars
1083,B004Q69HIU,https://www.amazon.com/dp/B004Q69HIU,Tools & Home Improvement,#10,"Filtrete 20x25x1 AC Furnace Air Filter, MERV 11, MPR 1000, Micro Allergen Defense, 3-Month Pleated 1-Inch Electrostatic Air Cleaning Filter, 2 Pack (Actual Size 19.688 x 24.688 x 0.84 in)",$19.35,"54,174",4.8 out of 5 stars
1084,B0C3SSXL4K,https://www.amazon.com/dp/B0C3SSXL4K,Tools & Home Improvement,#11,Inspire Black Nitrile Gloves HEAVY DUTY 6 Mil Nitrile Chemical Resistant Medical Cooking Cleaning Disposable Black Gloves,$14.99,"10,592",4.7 out of 5 stars
1085,B0000CF98Q,https://www.amazon.com/dp/B0000CF98Q,Tools & Home Improvement,#12,"Brita Standard Water Filter for Pitchers and Dispensers, BPA-Free, Reduces Copper, Cadmium and Mercury Impurities, Lasts Two Months or 40 Gallons, Includes 4 Filters for Pitchers",N/A,"221,318",4.8 out of 5 stars
1086,B07FNXPGLG,https://www.amazon.com/dp/B07FNXPGLG,Tools & Home Improvement,#13,"Filtrete 20x25x1 AC Furnace Air Filter, MERV 5, MPR 300, Capture Unwanted Particles, 3-Month Pleated 1-Inch Electrostatic Air Cleaning Filter, 6-Pack (Actual Size 19.69x24.69x0.81 in)",$39.99,"181,954",4.7 out of 5 stars
1087,B009PCI2JU,https://www.amazon.com/dp/B009PCI2JU,Tools & Home Improvement,#14,"GE RPWFE Refrigerator Water Filter, Genuine Replacement Filter, Certified to Reduce Lead, Sulfur, and 50+ Other Impurities, Replace Every 6 Months for Best Results, Pack of 1",N/A,"48,126",4.6 out of 5 stars
1088,B0C9N1YJNJ,https://www.amazon.com/dp/B0C9N1YJNJ,Tools & Home Improvement,#15,"Caring Nitrile Exam Gloves, Blue, Powder-Free, Disposable Gloves for Medical Care, First Aid, Cleaning, Food Prep",$8.99,"9,123",4.7 out of 5 stars
1089,B001CUQ1C8,https://www.amazon.com/dp/B001CUQ1C8,Tools & Home Improvement,#16,"ZeroWater Official Replacement Filter - 5-Stage 0 TDS Filter Replacement - System IAPMO Certified to Reduce Lead, Chromium, and PFOA/PFOS, 2-Pack, White",N/A,"91,741",4.5 out of 5 stars
1090,B00VBP8QPO,https://www.amazon.com/dp/B00VBP8QPO,Tools & Home Improvement,#17,"everydrop® by Whirlpool Ice and Water Refrigerator Filter 2, EDR2RXD1, Single-Pack",$52.99,"44,569",4.7 out of 5 stars
1091,B0DGQZ8JZK,https://www.amazon.com/dp/B0DGQZ8JZK,Tools & Home Improvement,#18,"Blink Video Doorbell (newest model) – Head-to-toe HD view, two-year battery life, and simple setup. Sync Module Core included – System (Black)",N/A,"8,284",4.3 out of 5 stars
1092,B09V366BDY,https://www.amazon.com/dp/B09V366BDY,Tools & Home Improvement,#19,KSIPZE 100ft Led Strip Lights RGB Music Sync Color Changing Bluetooth Led Lights with Smart App Control Remote Led Lights for Bedroom Room Lighting Flexible Home Décor,$9.98,"32,837",4.4 out of 5 stars
1093,B0BR7SGFCJ,https://www.amazon.com/dp/B0BR7SGFCJ,Tools & Home Improvement,#20,"TitanFlex Disposable Nitrile Exam Gloves, 6-mil, Black, Heavy Duty, Latex Free, Food Safe for Cooking & Food Prep",$12.99,"9,338",4.7 out of 5 stars
1094,B0DJ1BVZGX,https://www.amazon.com/dp/B0DJ1BVZGX,Tools & Home Improvement,#21,"Skrizcable 16/3 25 FT Outdoor Extension Cord Waterproof, Weatherproof & Flame Retardant Black 3 Prong Power Cord Outside for Lawn & Garden, 13 Amps 1625 Watts 125 VAC 16AWG SJTW, ETL Listed",$9.99,"1,865",4.7 out of 5 stars
1095,B0F1C56SR1,https://www.amazon.com/dp/B0F1C56SR1,Tools & Home Improvement,#22,"Gritin 10.2inch Under Cabinet Lighting Rechargeable -84 LED Super Bright,3-Color& 5 Level Brightness,4 Modes,Motion Sensor,Long Lasting- Easy Installation Magnetic Under Cabinet Closet Lights -2 Pack",$12.34,"4,670",4.6 out of 5 stars
1096,B0B5X5DQPT,https://www.amazon.com/dp/B0B5X5DQPT,Tools & Home Improvement,#23,"Surge Protector Outlet Extender with Rotating Plug - One Beat 6 AC Multi Plug Outlet with 3 USB Ports (1 USB C), 1800J Wall Charger, 3-Sided Power Strip Spaced Outlet Splitter for Home Office Travel",$8.99,"15,199",4.7 out of 5 stars
1097,B01MU7973W,https://www.amazon.com/dp/B01MU7973W,Tools & Home Improvement,#24,"Brita Filter Replacements for Water Pitchers and Dispensers, Elite, NSF Certified to Remove 99% of Lead, 2 Count, Blue",N/A,"52,216",4.6 out of 5 stars
1098,B0B3SR5M71,https://www.amazon.com/dp/B0B3SR5M71,Tools & Home Improvement,#25,"Command 20 lb XL Heavyweight Picture Hanging Strips 16 Pairs (32 Command Strips), Damage-Free Hanging Picture Hangers, Heavy Duty Wall Hanging Strips for Home Decor, White Adhesive Strips",N/A,"8,086",4.5 out of 5 stars
1099,B074HLRXMP,https://www.amazon.com/dp/B074HLRXMP,Tools & Home Improvement,#26,"LG LT1000P - 6 Month / 200 Gallon Capacity Replacement Refrigerator Water Filter (NSF42, NSF53, and NSF401) ADQ74793501, ADQ75795105, AGF80300704, or AGF80300705 White",N/A,"29,497",4.6 out of 5 stars
1100,B01D93Z9ZA,https://www.amazon.com/dp/B01D93Z9ZA,Tools & Home Improvement,#27,Felt Furniture Pads X-PROTECTOR 133 PCS Premium Furniture Pads - Felt Pads Furniture Feet Best Wood Floor Protectors - Protect Your Hardwood & Laminate Flooring! Brown and Beige,$9.99,"97,011",4.6 out of 5 stars
